cluster	proteomes_count	UP000827084	UP000241824	UP001805215	UP000426033	UP001064402	UP001251091	UP000663399
UPI001C739F9C	3	1	1	1	0	0	0	0
UPI00197FF4DB	3	1	1	0	0	0	0	1
UPI001668AA77	3	1	0	1	0	0	0	1
UPI0013E3F419	3	1	1	0	0	0	0	1
UPI000FE274B2	3	1	1	0	0	0	0	1
UPI000FE24323	3	1	1	0	0	0	0	1
UPI000FE22B09	3	1	1	0	0	0	0	1
UPI000E0F0394	3	1	0	0	1	0	0	1
UPI000D22B059	3	1	1	0	0	0	0	1
UPI000D22AC95	3	1	1	0	0	0	0	1
UPI000D229328	3	1	1	0	0	0	0	1
UPI000D225C7A	3	1	1	0	0	0	0	1
UPI000D21B75B	3	1	1	0	0	0	0	1
UPI000D21A440	3	1	1	0	0	0	0	1
UPI000D2167D7	3	1	1	0	0	0	0	1
UPI000D20BB2D	3	1	1	0	0	0	0	1
UPI000D20A7D3	3	1	1	0	0	0	0	1
UPI000D200BB4	3	1	1	0	0	0	0	1
UPI000B2E131D	3	1	1	0	0	0	0	1
UPI000AA2F28D	3	0	1	1	0	0	1	0
UPI000A7C0078	3	1	1	0	0	0	0	1
UPI000A5A667C	3	0	1	1	0	0	1	0
UPI0009EE8612	3	1	0	0	1	0	0	1
UPI0009ED61CA	3	1	1	0	0	0	0	1
UPI0009ECE8DD	3	1	0	0	1	0	0	1
UPI0009ECDFA5	3	1	0	0	1	0	0	1
UPI00077CB459	3	1	1	0	0	0	0	1
UPI00077C8C99	3	1	1	0	0	0	0	1
UPI00077C5D16	3	1	1	0	0	0	0	1
UPI00077C5098	3	1	1	0	0	0	0	1
UPI00077C4D8F	3	1	1	0	0	0	0	1
UPI00077C3BCF	3	1	1	0	0	0	0	1
UPI00077C34FB	3	1	1	0	0	0	0	1
UPI00077C2500	3	0	1	0	1	0	1	0
UPI00077C19CB	3	1	1	0	0	0	0	1
UPI00077C19A1	3	1	1	0	0	0	0	1
UPI00077C13A5	3	1	1	0	0	0	0	1
UPI00077C1119	3	1	1	0	0	0	0	1
UPI00059D077F	3	0	1	0	1	0	1	0
UPI00046B0250	3	1	1	0	0	0	0	1
UPI00046AFCCB	3	1	1	0	0	0	0	1
UPI00046AF6F8	3	1	0	1	0	0	0	1
UPI00046AEEF1	3	1	0	1	0	0	0	1
UPI00046AED96	3	1	1	0	0	0	0	1
UPI00046AE2F4	3	1	1	0	0	0	0	1
UPI00046ACFC1	3	1	1	0	0	0	0	1
UPI00046ACE6A	3	1	1	0	0	0	0	1
UPI00046AC612	3	1	1	0	0	0	0	1
UPI00046AC5B7	3	1	1	0	0	0	0	1
UPI00046AC57B	3	1	1	0	0	0	0	1
UPI00046AB529	3	1	1	0	0	0	0	1
UPI00046AA7B7	3	1	1	0	0	0	0	1
UPI00046AA739	3	1	1	0	0	0	0	1
UPI00046AA428	3	1	0	1	0	0	0	1
UPI00046A8F47	3	1	1	0	0	0	0	1
UPI00046A88F3	3	1	1	0	0	0	0	1
UPI00046A753A	3	1	1	0	0	0	0	1
UPI00046A6ED0	3	1	1	0	0	0	0	1
UPI00046A6CF2	3	1	1	0	0	0	0	1
UPI00046A66D3	3	1	1	0	0	0	0	1
UPI00046A50F0	3	1	1	0	0	0	0	1
UPI00046A3F69	3	1	0	1	0	0	0	1
UPI00046A256D	3	1	1	0	0	0	0	1
UPI00046A246E	3	1	1	0	0	0	0	1
UPI00046A0E05	3	1	1	0	0	0	0	1
UPI00046A0BAE	3	1	1	0	0	0	0	1
UPI000469FEA7	3	1	1	0	0	0	0	1
UPI000469FE83	3	1	1	0	0	0	0	1
UPI000469FC3F	3	1	1	0	0	0	0	1
UPI000469E9D6	3	1	0	1	0	0	0	1
UPI000469E063	3	1	1	0	0	0	0	1
UPI000469D937	3	1	1	0	0	0	0	1
UPI000469D2D9	3	1	1	0	0	0	0	1
UPI000469D093	3	1	1	0	0	0	0	1
UPI000469B31A	3	1	1	0	0	0	0	1
UPI000469A40C	3	1	1	0	0	0	0	1
UPI0004699BB2	3	1	1	0	0	0	0	1
UPI0004699A1B	3	1	1	0	0	0	0	1
UPI0004699941	3	1	1	0	0	0	0	1
UPI0004699462	3	1	0	1	0	0	0	1
UPI0004699142	3	1	1	0	0	0	0	1
UPI0004699103	3	1	1	0	0	0	0	1
UPI000469904E	3	1	1	0	0	0	0	1
UPI000469892A	3	1	1	0	0	0	0	1
UPI0004697F0F	3	1	1	0	0	0	0	1
UPI000469745A	3	1	1	0	0	0	0	1
UPI00046971C5	3	1	1	0	0	0	0	1
UPI0004696FCC	3	1	1	0	0	0	0	1
UPI0004696DD8	3	1	1	0	0	0	0	1
UPI0004696B6D	3	1	1	0	0	0	0	1
UPI0004695F6B	3	1	1	0	0	0	0	1
UPI00046951EA	3	1	1	0	0	0	0	1
UPI0004692C86	3	1	1	0	0	0	0	1
UPI000469283C	3	1	1	0	0	0	0	1
UPI00046922A3	3	1	1	0	0	0	0	1
UPI0004691EEB	3	1	1	0	0	0	0	1
UPI00046919D0	3	1	1	0	0	0	0	1
UPI00046918F1	3	1	1	0	0	0	0	1
UPI0004691104	3	1	1	0	0	0	0	1
UPI000468F548	3	1	1	0	0	0	0	1
UPI000468F4EA	3	1	1	0	0	0	0	1
UPI000468C04D	3	1	1	0	0	0	0	1
UPI000468B974	3	1	1	0	0	0	0	1
UPI000468A428	3	1	1	0	0	0	0	1
UPI000468A422	3	1	0	1	0	0	0	1
UPI0004689E91	3	1	1	0	0	0	0	1
UPI000468978D	3	1	1	0	0	0	0	1
UPI0004688BC6	3	1	1	0	0	0	0	1
UPI0004688228	3	1	1	0	0	0	0	1
UPI000468748A	3	1	1	0	0	0	0	1
UPI0004686628	3	1	1	0	0	0	0	1
UPI0004685CAA	3	1	1	0	0	0	0	1
UPI0004685C06	3	1	1	0	0	0	0	1
UPI0004682ADF	3	1	1	0	0	0	0	1
UPI00046829BF	3	1	0	1	0	0	0	1
UPI000468091C	3	1	1	0	0	0	0	1
UPI00046802DC	3	1	1	0	0	0	0	1
UPI000467EEC1	3	1	1	0	0	0	0	1
UPI000321D681	3	0	0	0	1	1	1	0
UPI000309E4E0	3	0	0	3	3	2	0	0
UPI000309C964	3	1	1	0	0	0	0	1
UPI0002F70286	3	0	1	0	1	1	0	0
UPI0002D95CAE	3	0	0	0	1	1	1	0
UPI000230D23A	3	0	0	1	1	0	1	0
UPI0001F59E52	3	0	0	0	1	1	1	0
UPI0001F59A97	3	0	0	1	1	2	0	0
UPI0001502594	3	0	0	1	1	1	0	0
UPI0001502491	3	0	0	0	1	2	1	0
UPI0001502490	3	0	0	1	1	1	0	0
UPI0000F0BB4F	3	1	1	0	0	0	0	1
UPI0000F0BB4E	3	1	1	0	0	0	0	1
UPI00005D14E8	3	0	0	1	1	2	0	0
UPI00005D14C3	3	0	0	1	1	0	1	0
UPI00005D13C9	3	0	0	0	1	1	1	0
UPI00005D1255	3	0	0	1	1	0	1	0
UPI00005D10BD	3	0	0	0	1	1	1	0
UPI00005D0ECB	3	0	0	1	1	1	0	0
UPI00005D0EB9	3	0	0	0	1	1	1	0
UPI00005D0E9A	3	0	0	1	1	4	0	0
UPI00005D0CC2	3	0	0	0	1	1	1	0
UPI00005D0B29	3	0	0	1	1	2	0	0
UPI00005D0A7B	3	0	0	1	2	0	1	0
UPI00005D0906	3	0	1	1	1	0	0	0
UPI00005D08FA	3	0	0	1	1	1	0	0
UPI00005D024E	3	0	0	1	1	1	0	0
UPI00005D0200	3	0	0	1	1	1	0	0
UPI00005CFF55	3	0	0	0	1	1	1	0
UPI00005CFF53	3	0	0	0	1	1	1	0
UPI00005CFF4D	3	0	0	0	1	1	1	0
UPI00005CFF4C	3	0	0	0	1	1	1	0
UPI00005CFB59	3	0	1	0	1	0	1	0
UPI00005CFA06	3	0	0	0	1	1	1	0
UPI00005CF9E9	3	0	0	0	1	1	1	0
UPI00002FA045	3	0	0	1	1	1	0	0
UPI00285E639E	2	0	0	1	0	0	1	0
UPI00285CF07C	2	0	0	0	1	0	2	0
UPI002859CD17	2	0	0	1	0	0	1	0
UPI002857EFF8	2	0	0	1	0	0	1	0
UPI0028563C92	2	0	0	1	0	0	1	0
UPI0028545833	2	0	0	1	0	0	1	0
UPI0021C1F9D4	2	0	0	0	0	1	1	0
UPI0021C1EB2B	2	0	0	0	0	1	1	0
UPI0021C1C29D	2	0	0	0	0	1	1	0
UPI0021C1A875	2	0	0	1	0	1	0	0
UPI0021C13D6A	2	0	0	0	0	1	1	0
UPI0021C0FD72	2	0	0	1	0	1	0	0
UPI0021C07455	2	0	0	1	0	1	0	0
UPI0021C04218	2	0	0	1	0	1	0	0
UPI0021C03429	2	0	0	0	0	1	1	0
UPI0021C01065	2	0	0	0	0	1	1	0
UPI0021BF554A	2	0	0	0	0	1	1	0
UPI0021BF3D2C	2	0	0	0	0	1	1	0
UPI0021BF1F9F	2	0	0	0	0	1	1	0
UPI0021BE9BE1	2	0	0	0	0	1	1	0
UPI0021BE8364	2	0	0	1	0	1	0	0
UPI0021BDF6B2	2	0	0	1	0	1	0	0
UPI002004991C	2	0	0	0	0	1	1	0
UPI001B4B4396	2	0	0	0	0	1	1	0
UPI00135296BE	2	0	0	2	0	1	0	0
UPI0012DF2D1F	2	0	0	0	1	0	1	0
UPI0012457C31	2	0	0	0	1	0	1	0
UPI00112506D1	2	0	0	1	1	0	0	0
UPI000FFC473F	2	1	0	0	0	0	0	1
UPI000E04DCA7	2	0	0	1	0	1	0	0
UPI000E03393E	2	0	1	0	0	0	2	0
UPI000DB6FB20	2	0	0	1	1	0	0	0
UPI000D22CD39	2	0	1	0	0	0	1	0
UPI000D2294ED	2	0	1	1	0	0	0	0
UPI000D22226F	2	0	1	0	0	0	1	0
UPI000D21D6AA	2	0	1	0	0	0	1	0
UPI000D21AE59	2	0	1	0	0	0	1	0
UPI000D214BD6	2	1	1	0	0	0	0	0
UPI000D2113A2	2	0	1	1	0	0	0	0
UPI000D20C4BC	2	0	1	1	0	0	0	0
UPI000B18B5C0	2	0	1	0	0	0	1	0
UPI000AB3B590	2	0	1	0	1	0	0	0
UPI000AA6F55E	2	0	1	1	0	0	0	0
UPI000AA320DE	2	0	1	1	0	0	0	0
UPI000A6FCE5F	2	0	1	0	0	0	1	0
UPI000A544F63	2	0	1	0	0	0	1	0
UPI000A31056A	2	0	0	1	3	0	0	0
UPI000A30908B	2	0	0	1	1	0	0	0
UPI0009EE63B6	2	1	0	0	0	0	0	1
UPI0009D709F9	2	0	0	0	1	1	0	0
UPI0009D6D303	2	0	0	0	1	1	0	0
UPI0009D6891B	2	0	0	1	1	0	0	0
UPI000849A47F	2	0	0	1	0	1	0	0
UPI00077C8F55	2	1	0	0	0	0	0	1
UPI00077C861B	2	1	0	0	0	0	0	1
UPI00077C6A35	2	1	0	0	0	0	0	1
UPI00077C6765	2	1	0	0	0	0	0	1
UPI00077C3978	2	1	0	0	0	0	0	1
UPI00077C3901	2	1	0	0	0	0	0	1
UPI0006742B43	2	0	0	0	1	1	0	0
UPI00059C6DD3	2	0	0	1	1	0	0	0
UPI00059BC0AF	2	0	0	1	1	0	0	0
UPI00046A38D5	2	1	0	0	0	0	0	1
UPI00046A363A	2	1	0	0	0	0	0	1
UPI00046A3166	2	1	0	0	0	0	0	1
UPI00046A2DE4	2	0	1	0	0	0	1	0
UPI000469C825	2	0	1	0	0	0	1	0
UPI000469BC2A	2	1	0	0	0	0	0	1
UPI000469877B	2	1	0	0	0	0	0	1
UPI000468CBC2	2	1	0	0	0	0	0	1
UPI000468A9D1	2	1	0	0	0	0	0	1
UPI00046860A8	2	1	0	0	0	0	0	1
UPI0004685653	2	1	0	0	0	0	0	1
UPI0004684820	2	1	0	0	0	0	0	1
UPI00046805AE	2	1	0	0	0	0	0	1
UPI00046801E2	2	1	0	0	0	0	0	1
UPI0003BFC1B7	2	0	0	1	0	1	0	0
UPI000313D5ED	2	0	1	1	0	0	0	0
UPI00030902E8	2	0	0	0	1	1	0	0
UPI000303C148	2	0	0	1	1	0	0	0
UPI0002F33089	2	0	0	1	1	0	0	0
UPI0002F194EB	2	0	0	1	1	0	0	0
UPI0002DC5EC6	2	0	1	0	0	0	1	0
UPI0002DC5C41	2	0	1	0	0	0	1	0
UPI0002D98BA1	2	0	1	1	0	0	0	0
UPI0001F5ABE0	2	0	0	0	1	0	1	0
UPI0001F5A767	2	0	0	1	0	0	1	0
UPI0001F5A766	2	0	0	1	0	0	1	0
UPI0001F5A605	2	0	1	0	0	0	1	0
UPI0001F5A4D2	2	0	1	0	0	0	1	0
UPI0001883E9F	2	0	0	0	1	0	1	0
UPI00015025CE	2	0	0	1	0	0	1	0
UPI000150257A	2	0	0	0	1	1	0	0
UPI0001502567	2	0	0	0	1	2	0	0
UPI0001502507	2	0	0	0	1	0	1	0
UPI00015024D6	2	0	0	1	1	0	0	0
UPI00015024A5	2	0	0	1	2	0	0	0
UPI0001502474	2	0	0	0	1	2	0	0
UPI0000F0B044	2	0	0	0	1	1	0	0
UPI0000F0B037	2	0	0	1	0	0	1	0
UPI0000F0B006	2	0	0	1	0	0	1	0
UPI0000F0A6CB	2	0	0	1	0	1	0	0
UPI0000ECFB0A	2	0	0	1	1	0	0	0
UPI0000ECFADD	2	0	0	0	1	0	1	0
UPI00005FCED9	2	0	1	0	0	0	1	0
UPI00005FCECB	2	0	0	1	0	0	1	0
UPI00005D151B	2	0	0	1	1	0	0	0
UPI00005D151A	2	0	0	1	1	0	0	0
UPI00005D1501	2	0	0	1	2	0	0	0
UPI00005D14FF	2	0	0	1	1	0	0	0
UPI00005D14FE	2	0	0	1	1	0	0	0
UPI00005D14EC	2	0	0	1	1	0	0	0
UPI00005D1466	2	0	0	0	1	1	0	0
UPI00005D1333	2	0	0	1	1	0	0	0
UPI00005D12EB	2	0	0	0	1	1	0	0
UPI00005D12E8	2	0	0	1	1	0	0	0
UPI00005D12E7	2	0	0	0	1	1	0	0
UPI00005D1280	2	0	0	0	1	1	0	0
UPI00005D1273	2	0	0	1	1	0	0	0
UPI00005D126F	2	0	0	1	1	0	0	0
UPI00005D113D	2	0	0	1	1	0	0	0
UPI00005D113C	2	0	0	1	1	0	0	0
UPI00005D1134	2	0	0	0	1	0	1	0
UPI00005D112D	2	0	0	1	1	0	0	0
UPI00005D111D	2	0	0	1	1	0	0	0
UPI00005D111B	2	0	0	1	1	0	0	0
UPI00005D111A	2	0	0	1	2	0	0	0
UPI00005D1116	2	0	0	1	1	0	0	0
UPI00005D1082	2	0	0	0	1	1	0	0
UPI00005D107C	2	0	0	0	1	1	0	0
UPI00005D1073	2	0	0	1	1	0	0	0
UPI00005D1072	2	0	0	1	1	0	0	0
UPI00005D0FF9	2	0	0	0	1	0	1	0
UPI00005D0F35	2	0	0	1	1	0	0	0
UPI00005D0F15	2	0	0	1	1	0	0	0
UPI00005D0ED7	2	0	0	0	1	1	0	0
UPI00005D0ECA	2	0	0	1	1	0	0	0
UPI00005D0E77	2	0	0	0	1	1	0	0
UPI00005D0E59	2	0	0	1	1	0	0	0
UPI00005D0D3F	2	0	0	0	1	0	1	0
UPI00005D0D36	2	0	0	1	1	0	0	0
UPI00005D0D35	2	0	0	1	1	0	0	0
UPI00005D0D34	2	0	0	1	1	0	0	0
UPI00005D0D33	2	0	0	0	1	0	1	0
UPI00005D0C7C	2	0	0	0	1	1	0	0
UPI00005D0C60	2	0	0	1	1	0	0	0
UPI00005D0B5E	2	0	0	0	1	1	0	0
UPI00005D0B57	2	0	0	1	1	0	0	0
UPI00005D0B3A	2	0	0	1	1	0	0	0
UPI00005D0AFB	2	0	0	0	1	1	0	0
UPI00005D0A9B	2	0	0	0	1	1	0	0
UPI00005D0A9A	2	0	0	0	1	1	0	0
UPI00005D0A65	2	0	0	1	1	0	0	0
UPI00005D0A55	2	0	0	0	1	0	1	0
UPI00005D0953	2	0	0	1	1	0	0	0
UPI00005D094A	2	0	0	0	1	0	1	0
UPI00005D089D	2	0	0	0	1	1	0	0
UPI00005D089C	2	0	0	0	1	1	0	0
UPI00005D088A	2	0	0	1	1	0	0	0
UPI00005D07FF	2	0	0	0	1	0	1	0
UPI00005D07D9	2	0	0	0	1	1	0	0
UPI00005D0439	2	0	0	1	1	0	0	0
UPI00005D0438	2	0	0	2	1	0	0	0
UPI00005D0420	2	0	0	1	1	0	0	0
UPI00005D041F	2	0	0	1	1	0	0	0
UPI00005D041E	2	0	0	1	1	0	0	0
UPI00005D0415	2	0	0	0	1	0	1	0
UPI00005D0410	2	0	0	0	1	0	1	0
UPI00005D040F	2	0	0	0	1	0	1	0
UPI00005D040A	2	0	0	1	1	0	0	0
UPI00005D0409	2	0	0	1	1	0	0	0
UPI00005D0408	2	0	0	1	1	0	0	0
UPI00005D0405	2	0	0	1	1	0	0	0
UPI00005D0404	2	0	0	2	1	0	0	0
UPI00005D0400	2	0	0	1	1	0	0	0
UPI00005D03E8	2	0	0	1	1	0	0	0
UPI00005D03E7	2	0	0	1	1	0	0	0
UPI00005D0307	2	0	0	1	1	0	0	0
UPI00005D0306	2	0	0	1	1	0	0	0
UPI00005D0305	2	0	0	1	1	0	0	0
UPI00005D0304	2	0	0	1	1	0	0	0
UPI00005D02F4	2	0	0	1	1	0	0	0
UPI00005D02F3	2	0	0	1	1	0	0	0
UPI00005D02F1	2	0	0	1	1	0	0	0
UPI00005D02F0	2	0	0	1	1	0	0	0
UPI00005D02EF	2	0	0	1	1	0	0	0
UPI00005D02DE	2	0	0	1	1	0	0	0
UPI00005D02DD	2	0	0	1	1	0	0	0
UPI00005D02C3	2	0	0	1	1	0	0	0
UPI00005D02C2	2	0	0	1	1	0	0	0
UPI00005D02C1	2	0	0	1	1	0	0	0
UPI00005D02C0	2	0	0	1	1	0	0	0
UPI00005D02BF	2	0	0	1	1	0	0	0
UPI00005D02BD	2	0	0	1	1	0	0	0
UPI00005D022C	2	0	0	0	1	1	0	0
UPI00005D010E	2	0	1	0	0	0	1	0
UPI00005D00F6	2	0	0	0	1	1	0	0
UPI00005D00F4	2	0	0	0	1	1	0	0
UPI00005D00DE	2	0	0	0	1	1	0	0
UPI00005D00D2	2	0	0	0	1	1	0	0
UPI00005D00C0	2	0	0	0	1	1	0	0
UPI00005D00BF	2	0	0	0	1	1	0	0
UPI00005D00BE	2	0	0	0	1	1	0	0
UPI00005CFFC5	2	0	0	0	1	0	1	0
UPI00005CFFC4	2	0	0	0	1	0	1	0
UPI00005CFFAD	2	0	0	0	1	0	1	0
UPI00005CFE76	2	0	0	1	1	0	0	0
UPI00005CFE6F	2	0	0	1	2	0	0	0
UPI00005CFE6E	2	0	0	1	2	0	0	0
UPI00005CFE5D	2	0	0	1	2	0	0	0
UPI00005CFD3F	2	0	0	0	1	1	0	0
UPI00005CFD3E	2	0	0	0	1	1	0	0
UPI00005CFD3D	2	0	0	0	1	1	0	0
UPI00005CFD3C	2	0	0	0	1	1	0	0
UPI00005CFD3B	2	0	0	0	1	1	0	0
UPI00005CFD33	2	0	0	0	1	1	0	0
UPI00005CFD32	2	0	0	0	1	1	0	0
UPI00005CFD2D	2	0	0	0	1	1	0	0
UPI00005CFD2C	2	0	0	0	1	1	0	0
UPI00005CFD2B	2	0	0	0	1	1	0	0
UPI00005CFD24	2	0	0	0	1	1	0	0
UPI00005CFD23	2	0	0	0	1	1	0	0
UPI00005CFD22	2	0	0	0	1	1	0	0
UPI00005CFD21	2	0	0	0	1	1	0	0
UPI00005CFCE3	2	0	0	1	1	0	0	0
UPI00005CFC78	2	0	0	1	1	0	0	0
UPI00005CFC6F	2	0	0	1	1	0	0	0
UPI00005CF811	2	0	0	0	1	0	1	0
UPI00005CF6FB	2	0	0	0	1	1	0	0
UPI00005CF6C5	2	0	1	0	0	0	1	0
UPI00002DB109	2	0	0	1	1	0	0	0
UPI00002BC469	2	0	0	1	1	0	0	0
UPI00002BB967	2	0	0	1	2	0	0	0
UPI0000283173	2	0	0	1	1	0	0	0
UPI0000268224	2	0	0	1	2	0	0	0
UPI000021C372	2	0	0	1	1	0	0	0
UPI000021C370	2	0	0	1	1	0	0	0
UPI00001B6B92	2	0	0	0	1	0	1	0
UPI00001B6B91	2	0	0	0	1	0	1	0
UPI00000BB23F	2	0	0	1	0	8	0	0
UPI003E6C77C6	1	0	0	1	0	0	0	0
UPI003E6AA96C	1	0	0	1	0	0	0	0
UPI003E687D9B	1	0	0	1	0	0	0	0
UPI003D7C134D	1	0	0	1	0	0	0	0
UPI003D7C1229	1	0	0	1	0	0	0	0
UPI003D7C1197	1	0	0	1	0	0	0	0
UPI003D7C0B23	1	0	0	1	0	0	0	0
UPI003D7C0A07	1	0	0	1	0	0	0	0
UPI003D7C0790	1	0	0	1	0	0	0	0
UPI003D7C06E2	1	0	0	1	0	0	0	0
UPI003D7C05A4	1	0	0	1	0	0	0	0
UPI003D7BFEB1	1	0	0	1	0	0	0	0
UPI003D7BF51C	1	0	0	1	0	0	0	0
UPI003D7BF3BE	1	0	0	1	0	0	0	0
UPI003D7BEEA2	1	0	0	1	0	0	0	0
UPI003D7BEE36	1	0	0	1	0	0	0	0
UPI003D7BEDF1	1	0	0	1	0	0	0	0
UPI003D7BEADA	1	0	0	1	0	0	0	0
UPI003D7BEA4C	1	0	0	1	0	0	0	0
UPI003D7BE2E1	1	0	0	1	0	0	0	0
UPI003D7BE1F4	1	0	0	1	0	0	0	0
UPI003D7BE05A	1	0	0	1	0	0	0	0
UPI003D7BDF4E	1	0	0	1	0	0	0	0
UPI003D7BD7CF	1	0	0	1	0	0	0	0
UPI003D7BD4A8	1	0	0	1	0	0	0	0
UPI003D7BCC85	1	0	0	1	0	0	0	0
UPI003D7BCC35	1	0	0	1	0	0	0	0
UPI003D7BCC2B	1	0	0	1	0	0	0	0
UPI003D7BC452	1	0	0	1	0	0	0	0
UPI003D7BBD18	1	0	0	1	0	0	0	0
UPI003D7BAC05	1	0	0	1	0	0	0	0
UPI003D7BAA0F	1	0	0	1	0	0	0	0
UPI003D7BA2E0	1	0	0	1	0	0	0	0
UPI003D7B9A7C	1	0	0	1	0	0	0	0
UPI003D7B98B5	1	0	0	1	0	0	0	0
UPI003D7B9521	1	0	0	1	0	0	0	0
UPI003D7B943C	1	0	0	1	0	0	0	0
UPI003D7B93B3	1	0	0	1	0	0	0	0
UPI003D7B910F	1	0	0	1	0	0	0	0
UPI003D7B9081	1	0	0	1	0	0	0	0
UPI003D7B904B	1	0	0	1	0	0	0	0
UPI003D7B8B66	1	0	0	1	0	0	0	0
UPI003D7B8710	1	0	0	1	0	0	0	0
UPI003D7B8346	1	0	0	1	0	0	0	0
UPI003D7B8118	1	0	0	1	0	0	0	0
UPI003D7B80F8	1	0	0	1	0	0	0	0
UPI003D7B80C9	1	0	0	1	0	0	0	0
UPI003D7B8084	1	0	0	1	0	0	0	0
UPI003D7B7FDA	1	0	0	1	0	0	0	0
UPI003D7B7F57	1	0	0	1	0	0	0	0
UPI003D7B7AAE	1	0	0	1	0	0	0	0
UPI003D7B7A3A	1	0	0	1	0	0	0	0
UPI003D7B7A12	1	0	0	1	0	0	0	0
UPI003D7B78CF	1	0	0	1	0	0	0	0
UPI003D7B753D	1	0	0	1	0	0	0	0
UPI003D7B73AC	1	0	0	1	0	0	0	0
UPI003D7B736A	1	0	0	1	0	0	0	0
UPI003D7B70A2	1	0	0	1	0	0	0	0
UPI003D7B7015	1	0	0	1	0	0	0	0
UPI003D7B6DC5	1	0	0	1	0	0	0	0
UPI003D7B6690	1	0	0	1	0	0	0	0
UPI003D7B6456	1	0	0	1	0	0	0	0
UPI003D7B6403	1	0	0	1	0	0	0	0
UPI003D7B60E6	1	0	0	1	0	0	0	0
UPI003D7B5EB8	1	0	0	1	0	0	0	0
UPI003D7B58B3	1	0	0	1	0	0	0	0
UPI003D7B553E	1	0	0	1	0	0	0	0
UPI003D7B5351	1	0	0	1	0	0	0	0
UPI003D7B527C	1	0	0	1	0	0	0	0
UPI003D7B51C4	1	0	0	1	0	0	0	0
UPI003D7B4C64	1	0	0	1	0	0	0	0
UPI003D7B44FF	1	0	0	1	0	0	0	0
UPI003D7B3E14	1	0	0	1	0	0	0	0
UPI003D7B3BBA	1	0	0	1	0	0	0	0
UPI003D7B387D	1	0	0	1	0	0	0	0
UPI003D7B3464	1	0	0	1	0	0	0	0
UPI003D7B318D	1	0	0	1	0	0	0	0
UPI003D7B2C8D	1	0	0	1	0	0	0	0
UPI003D7B2478	1	0	0	1	0	0	0	0
UPI003D7B2174	1	0	0	1	0	0	0	0
UPI003D7B2039	1	0	0	1	0	0	0	0
UPI003D7B18AC	1	0	0	1	0	0	0	0
UPI003D7B1804	1	0	0	1	0	0	0	0
UPI003D7B1768	1	0	0	1	0	0	0	0
UPI003D7B16CE	1	0	0	1	0	0	0	0
UPI003D7B1600	1	0	0	1	0	0	0	0
UPI003D7B0F1F	1	0	0	1	0	0	0	0
UPI003D7B0B06	1	0	0	1	0	0	0	0
UPI003D7B0740	1	0	0	1	0	0	0	0
UPI003D7B0508	1	0	0	1	0	0	0	0
UPI003D7B04A9	1	0	0	1	0	0	0	0
UPI003D7B03B4	1	0	0	1	0	0	0	0
UPI003D7B01CD	1	0	0	1	0	0	0	0
UPI003D7AFBDF	1	0	0	1	0	0	0	0
UPI003D7AFACE	1	0	0	1	0	0	0	0
UPI003D7AEBEB	1	0	0	1	0	0	0	0
UPI003D7AEB04	1	0	0	1	0	0	0	0
UPI003D7AE076	1	0	0	1	0	0	0	0
UPI003D7ADF9C	1	0	0	1	0	0	0	0
UPI003D7AD4DF	1	0	0	1	0	0	0	0
UPI003D7AD1EE	1	0	0	1	0	0	0	0
UPI003D7AC60D	1	0	0	1	0	0	0	0
UPI003D7AC424	1	0	0	1	0	0	0	0
UPI003D7AC00D	1	0	0	1	0	0	0	0
UPI003D7AB93B	1	0	0	1	0	0	0	0
UPI003D7AB02A	1	0	0	1	0	0	0	0
UPI003D7AAF8E	1	0	0	1	0	0	0	0
UPI003D7AAD73	1	0	0	1	0	0	0	0
UPI003D7AA8A5	1	0	0	1	0	0	0	0
UPI003D7AA670	1	0	0	1	0	0	0	0
UPI003D7AA418	1	0	0	1	0	0	0	0
UPI003D7AA095	1	0	0	1	0	0	0	0
UPI003D7A9FB9	1	0	0	1	0	0	0	0
UPI003D7A9B3B	1	0	0	1	0	0	0	0
UPI003D7A8699	1	0	0	1	0	0	0	0
UPI003D7A8605	1	0	0	1	0	0	0	0
UPI003D7A83B3	1	0	0	1	0	0	0	0
UPI003D7A7DD1	1	0	0	1	0	0	0	0
UPI003D7A760A	1	0	0	1	0	0	0	0
UPI003D7A7051	1	0	0	1	0	0	0	0
UPI003D7A67F5	1	0	0	1	0	0	0	0
UPI003D7A67F3	1	0	0	1	0	0	0	0
UPI003D7A66CC	1	0	0	1	0	0	0	0
UPI003D7A621A	1	0	0	1	0	0	0	0
UPI003D7A6133	1	0	0	1	0	0	0	0
UPI003D7A5BEF	1	0	0	1	0	0	0	0
UPI003D7A5A39	1	0	0	1	0	0	0	0
UPI003D7A4AC1	1	0	0	1	0	0	0	0
UPI003D7A4AA9	1	0	0	1	0	0	0	0
UPI003D7A4A5A	1	0	0	1	0	0	0	0
UPI003D7A4A10	1	0	0	1	0	0	0	0
UPI003D7A397E	1	0	0	1	0	0	0	0
UPI003D7A3764	1	0	0	1	0	0	0	0
UPI003D7A3485	1	0	0	1	0	0	0	0
UPI003D7A2B9C	1	0	0	1	0	0	0	0
UPI003D7A1FAF	1	0	0	1	0	0	0	0
UPI003D7A1CDE	1	0	0	1	0	0	0	0
UPI003D7A11C7	1	0	0	1	0	0	0	0
UPI003D7A102D	1	0	0	1	0	0	0	0
UPI003D7A0CAA	1	0	0	1	0	0	0	0
UPI003D7A0C7A	1	0	0	1	0	0	0	0
